id,id_municipio,id_tipo_institucion,id_nivel_institucion,nombre,siglas,direccion,telefono,fecha_creacion
237,1,1,1,"MUNICIPALIDAD DE SAN JUAN ERMITA, CHIQUIMULA",GT-NIT-6850189,,,
238,1,1,1,ASOCIACION NACIONAL DE SOFTBOL DE GUATEMALA,GT-NIT-6150055,,,
239,1,1,1,"MUNICIPALIDAD DE SAN LUCAS SACATEPEQUEZ, SACATEPÉQUEZ",GT-NIT-6261558,,,
240,1,1,1,AUTORIDAD PARA EL MANEJO SUSTENTABLE DE LA CUENCA Y DEL LAGO DE AMATITLAN,GT-NIT-7803818,,,
241,1,1,1,MUNICIPALIDAD DE PETATAN,GT-NIT-93175183,,,
242,1,1,1,"MUNICIPALIDAD DE SAN JUAN COTZAL, QUICHÉ",GT-NIT-4521498,,,
243,1,1,1,ASOCIACION NACIONAL DE TIRO CON ARCO DE GUATEMALA,GT-NIT-1197267K,,,
244,1,1,1,"MUNICIPALIDAD DE CHICAMAN, QUICHÉ",GT-NIT-6857167,,,
245,1,1,1,ESCUELA NACIONAL CENTRAL DE AGRICULTURA -ENCA-,GT-NIT-4998952,,,
246,1,1,1,FEDERACION NACIONAL DE FUTBOL,GT-NIT-2539446,,,
247,1,1,1,"MUNICIPALIDAD DE MOYUTA, JUTIAPA",GT-NIT-5583934,,,
248,1,1,1,"MUNICIPALIDAD DE SANTIAGO CHIMALTENANGO, HUEHUETENANGO",GT-NIT-5986524,,,
249,1,1,1,"MUNICIPALIDAD DE MELCHOR DE MENCOS, PETÉN",GT-NIT-3683303,,,
250,1,1,1,"MUNICIPALIDAD DE SAN JUAN TECUACO, SANTA ROSA",GT-NIT-634643K,,,
251,1,1,1,"MUNICIPALIDAD DE SALCAJA, QUETZALTENANGO",GT-NIT-5332621,,,
252,1,1,1,FEDERACION NACIONAL DE REMO Y CANOTAJE.,GT-NIT-588277K,,,
253,1,1,1,SEGUNDO REGISTRO DE LA PROPIEDAD,GT-NIT-40091570,,,
254,1,1,1,"MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS, SANTA ROSA",GT-NIT-6767184,,,
255,1,1,1,"MUNICIPALIDAD DE SAN RAFAEL PIE DE LA CUESTA, SAN MARCOS",GT-NIT-6596274,,,
256,1,1,1,"MUNICIPALIDAD DE CHIMALTENANGO, CHIMALTENANGO",GT-NIT-2974681,,,
257,1,1,1,"MUNICIPALIDAD DE SAN PEDRO NECTA, HUEHUETENANGO",GT-NIT-5986605,,,
258,1,1,1,COMISIÓN NACIONAL DE ENERGIA ELÉCTRICA,GT-NIT-9299661,,,
259,1,1,1,"MUNICIPALIDAD DE SANTA CATARINA MITA, JUTIAPA",GT-NIT-6124704,,,
260,1,1,1,"MUNICIPALIDAD DE IXCAN, QUICHÉ",GT-NIT-6747833,,,
261,1,1,1,"MUNICIPALIDAD DE CHISEC, ALTA VERAPAZ",GT-NIT-5235235,,,
262,1,1,1,"MUNICIPALIDAD DE SAN CRISTÓBAL VERAPAZ, ALTA VERAPAZ",GT-NIT-6572839,,,
263,1,1,1,FIDEICOMISO DE TRANSPORTE DE LA CIUDAD DE GUATEMALA,GT-NIT-8508682,,,
264,1,1,1,"MUNICIPALIDAD DE MORAZAN, EL PROGRESO",GT-NIT-618085K,,,
265,1,1,1,INSTITUTO NACIONAL DE ADMINISTRACION PUBLICA INAP,GT-NIT-3440737,,,
266,1,1,1,"MUNICIPALIDAD DE JALAPA, JALAPA",GT-NIT-6683835,,,
267,1,1,1,"MUNICIPALIDAD DE USUMATLAN, ZACAPA",GT-NIT-11658452,,,
268,1,1,1,"MUNICIPALIDAD DE CONCEPCIÓN LAS MINAS, CHIQUIMULA",GT-NIT-4596889,,,
269,1,1,1,"MUNICIPALIDAD DE SAN JUAN LA LAGUNA, SOLOLÁ",GT-NIT-618491K,,,
270,1,1,1,"MUNICIPALIDAD DE JOYABAJ, QUICHÉ",GT-NIT-6666396,,,
271,1,1,1,"MUNICIPALIDAD DE SAN PEDRO SACATEPEQUEZ, GUATEMALA",GT-NIT-6200184,,,
272,1,1,1,"MUNICIPALIDAD DE BARBERENA, SANTA ROSA",GT-NIT-5391539,,,
273,1,1,1,"MUNICIPALIDAD DE JUTIAPA, JUTIAPA",GT-NIT-2289520,,,
274,1,1,1,"MUNICIPALIDAD DE ASUNCIÓN MITA, JUTIAPA",GT-NIT-6565867,,,
275,1,1,1,FEDERACION NACIONAL DE ESGRIMA C.D.A.G.,GT-NIT-6205038,,,
276,1,1,1,INSTITUTO PARA LA ASISTENCIA Y ATENCION A LA VICTIMA DEL DELITO,GT-NIT-106769316,,,
277,1,1,1,FEDERACION DE ASOCIACIONES AGRICOLAS DE GUATEMALA,GT-NIT-26252449,,,
278,1,1,1,"MUNICIPALIDAD DE CONCEPCIÓN CHIQUIRICHAPA, QUETZALTENANGO",GT-NIT-626493K,,,
279,1,1,1,"MUNICIPALIDAD DE SANTA MARÍA IXHUATÁN, SANTA ROSA",GT-NIT-6539440,,,
280,1,1,1,"MUNICIPALIDAD DE NUEVO PROGRESO, SAN MARCOS",GT-NIT-6492223,,,
281,1,1,1,"MUNICIPALIDAD DE SAN RAFAEL PETZAL, HUEHUETENANGO",GT-NIT-73325880,,,
282,1,1,1,"MUNICIPALIDAD DE SAN JOSÉ ACATEMPA, JUTIAPA",GT-NIT-6153291,,,
283,1,1,1,"MUNICIPALIDAD DE SAYAXCHE, PETÉN",GT-NIT-2835126,,,
284,1,1,1,MUNICIPALIDAD DE SAN JORGE,GT-NIT-87109360,,,
285,1,1,1,"MUNICIPALIDAD DE PASACO, JUTIAPA",GT-NIT-6134688,,,
286,1,1,1,"MUNICIPALIDAD DE ORATORIO, SANTA ROSA",GT-NIT-6527396,,,
287,1,1,1,COMISION PRESIDENCIAL COORDINADORA DE LA POL. DEL EJECUTIVO EN MATERIA DE DERECHOS HUMANOS COPREDEH,GT-NIT-6027334,,,
288,1,1,1,FUNDACIÓN ALDO CASTAÑEDA,GT-NIT-16677390,,,
289,1,1,1,"MUNICIPALIDAD DE CANILLA, QUICHÉ",GT-NIT-6751512,,,
290,1,1,1,"MUNICIPALIDAD DE GUALAN, ZACAPA",GT-NIT-6336051,,,
291,1,1,1,"MUNICIPALIDAD DE CAHABON, ALTA VERAPAZ",GT-NIT-5405408,,,
292,1,1,1,"MUNICIPALIDAD DE OSTUNCALCO, QUETZALTENANGO",GT-NIT-6558313,,,
293,1,1,1,"MUNICIPALIDAD DE SAN MARCOS LA LAGUNA, SOLOLÁ",GT-NIT-6857108,,,
294,1,1,1,FONDO DE TIERRAS,GT-NIT-22953213,,,
295,1,1,1,"MUNICIPALIDAD DE GÉNOVA, QUETZALTENANGO",GT-NIT-5461723,,,
296,1,1,1,"MUNICIPALIDAD DE NUEVO SAN CARLOS, RETALHULEU",GT-NIT-6204775,,,
297,1,1,1,"MUNICIPALIDAD DE TUCURU, ALTA VERAPAZ",GT-NIT-6181112,,,
298,1,1,1,"MUNICIPALIDAD DE LA REFORMA, SAN MARCOS",GT-NIT-6181325,,,
299,1,1,1,"MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO, GUATEMALA",GT-NIT-6603939,,,
300,1,1,1,"MUNICIPALIDAD DE SANTA CRUZ BALANYA, CHIMALTENANGO",GT-NIT-5158095,,,
301,1,1,1,"MUNICIPALIDAD DE ESTANZUELA, ZACAPA",GT-NIT-614263K,,,
302,1,1,1,"MUNICIPALIDAD DE EL QUETZAL, SAN MARCOS",GT-NIT-6205445,,,
303,1,1,1,"MUNICIPALIDAD DE SAN JUAN ATITAN, HUEHUETENANGO",GT-NIT-5986583,,,
304,1,1,1,"MUNICIPALIDAD DE GRANADOS, BAJA VERAPAZ",GT-NIT-6442617,,,
305,1,1,1,"MUNICIPALIDAD DE IXCHIGUAN, SAN MARCOS",GT-NIT-624744K,,,
306,1,1,1,INST PARA LA INVEST CIENT Y LA EDUC ACERCA DE LAS ENFERM GEN Y METAB HUM ROZAS BOTRAN ONG,GT-NIT-79408974,,,
307,1,1,1,"MUNICIPALIDAD DE CONCEPCIÓN, SOLOLÁ",GT-NIT-6793371,,,
308,1,1,1,FEDERACION NAC.DE TENIS DE MESA DE GUATEMALA C.D.A.G.,GT-NIT-6666361,,,
309,1,1,1,FEDERACION NACIONAL DE AJEDREZ DE GUATEMALA,GT-NIT-6666159,,,
310,1,1,1,"MUNICIPALIDAD DE SAN MARTÍN ZAPOTITLÁN, RETALHULEU",GT-NIT-6247784,,,
311,1,1,1,"MUNICIPALIDAD DE MAZATENANGO, SUCHITEPÉQUEZ",GT-NIT-6451721,,,
312,1,1,1,"MUNICIPALIDAD DE SAN JOSÉ OJETENAM, SAN MARCOS",GT-NIT-6702155,,,
313,1,1,1,CONSEJO NACIONAL PARA LA ATENCION DE LAS PERSONAS CON DISCAPACIDAD,GT-NIT-48726966,,,
314,1,1,1,FEDERACION NACIONAL DE TIRO,GT-NIT-6153968,,,
315,1,1,1,"MUNICIPALIDAD DE QUEZADA, JUTIAPA",GT-NIT-6608574,,,
316,1,1,1,"MUNICIPALIDAD DE ESCUINTLA, ESCUINTLA",GT-NIT-4144139,,,
317,1,1,1,"MUNICIPALIDAD DE BARILLAS, HUEHUETENANGO",GT-NIT-6621910,,,
318,1,1,1,ASOCIACION DE PEQUEÑOS Y MEDIANOS PRODUCTORES AGRICOLAS DE ORIENTE,GT-NIT-44910274,,,
319,1,1,1,"MUNICIPALIDAD DE TAXISCO, SANTA ROSA",GT-NIT-6181252,,,
320,1,1,1,"MUNICIPALIDAD DE LIVINGSTON, IZABAL",GT-NIT-6725805,,,
321,1,1,1,"MUNICIPALIDAD DE SANSARE, EL PROGRESO",GT-NIT-6958540,,,
322,1,1,1,REGISTRO GENERAL DE LA PROPIEDAD,GT-NIT-7756437,,,
323,1,1,1,"MUNICIPALIDAD DE JALPATAGUA, JUTIAPA",GT-NIT-6315860,,,
324,1,1,1,COORDINADORA NACIONAL PARA LA REDUCCION DE DESASTRES,GT-NIT-4293347,,,
325,1,1,1,"MUNICIPALIDAD DE SANTA APOLONIA, CHIMALTENANGO",GT-NIT-6180949,,,
326,1,1,1,"MUNICIPALIDAD DE SAN JOSÉ PINULA, GUATEMALA",GT-NIT-6539564,,,
327,1,1,1,GUARDIA PRESIDENCIAL GP,GT-NIT-12375691,,,
328,1,1,1,"MUNICIPALIDAD DE GUANAGAZAPA, ESCUINTLA",GT-NIT-4250818,,,
329,1,1,1,"MUNICIPALIDAD DE SAN MIGUEL SIGUILA, QUETZALTENANGO",GT-NIT-6842704,,,
330,1,1,1,"MUNICIPALIDAD DE SAN BENITO, PETÉN",GT-NIT-6588921,,,
331,1,1,1,"MUNICIPALIDAD DE TACANÁ, SAN MARCOS",GT-NIT-6596037,,,
332,1,1,1,"MUNICIPALIDAD DE ACATENANGO, CHIMALTENANGO",GT-NIT-3446255,,,
333,1,1,1,FEDERACION NACIONAL DE MOTOCICLISMO,GT-NIT-6702856,,,
334,1,1,1,"MUNICIPALIDAD DE SANTA LUCIA COTZUMALGUAPA, ESCUINTLA",GT-NIT-4250702,,,
335,1,1,1,SECRETARÍA DE INTELIGENCIA ESTRATÉGICA DEL ESTADO,GT-NIT-12343056,,,
336,1,1,1,"MUNICIPALIDAD DE COLOMBA, QUETZALTENANGO",GT-NIT-6578527,,,
337,1,1,1,"MUNICIPALIDAD DE SAN PEDRO LA LAGUNA, SOLOLÁ",GT-NIT-6566405,,,
338,1,1,1,"MUNICIPALIDAD DE SACAPULAS, QUICHÉ",GT-NIT-6792170,,,
339,1,1,1,"MUNICIPALIDAD DE EL TEJAR, CHIMALTENANGO",GT-NIT-5339847,,,
340,1,1,1,COMITÉ PERMANENTE DE EXPOSICIONES -COPEREX-,GT-NIT-2331489,,,
341,1,1,1,"MUNICIPALIDAD DE SAN JOSÉ POAQUIL, CHIMALTENANGO",GT-NIT-626297K,,,
342,1,1,1,"MUNICIPALIDAD DE SAN ANTONIO ILOTENENGO, QUICHÉ",GT-NIT-6757510,,,
343,1,1,1,ASOCIACION DE SURF DEL DEPARTAMENTO DE GUATEMALA ASOSURF,GT-NIT-11977191,,,
344,1,1,1,"MUNICIPALIDAD DE CONGUACO, JUTIAPA",GT-NIT-6611451,,,
345,1,1,1,"EMPRESA ELECTRICA MUNICIPAL DE JOYABAJ, EL QUICHÉ",GT-NIT-66010748,,,
346,1,1,1,INSPECCIÓN GENERAL DE COOPERATIVAS -INGECOP-,GT-NIT-3724573,,,
347,1,1,1,"MUNICIPALIDAD DE SAN SEBASTIAN, RETALHULEU",GT-NIT-6452191,,,
348,1,1,1,"MUNICIPALIDAD DE SAN LORENZO, SAN MARCOS",GT-NIT-4237307,,,
349,1,1,1,"MUNICIPALIDAD DE CHICACAO, SUCHITEPÉQUEZ",GT-NIT-6605273,,,
350,1,1,1,PLAN DE PRESTACIONES DE LOS TRABAJADORES DE LA EMPRESA PORTUARIA NACIONAL SANTO TOMAS DE CASTILLA,GT-NIT-6512054,,,
351,1,1,1,"MUNICIPALIDAD DE ZARAGOZA, CHIMALTENANGO",GT-NIT-6205097,,,
352,1,1,1,"MUNICIPALIDAD DE OCOS, SAN MARCOS",GT-NIT-6261248,,,
353,1,1,1,"MUNICIPALIDAD DE SAN GABRIEL, SUCHITEPÉQUEZ",GT-NIT-6434258,,,
354,1,1,1,"MUNICIPALIDAD DE SAN JACINTO, CHIQUIMULA",GT-NIT-4423933,,,
355,1,1,1,"MUNICIPALIDAD DE SENAHU, ALTA VERAPAZ",GT-NIT-6633757,,,
356,1,1,1,"MUNICIPALIDAD DE CONCEPCIÓN, HUEHUETENANGO",GT-NIT-5986699,,,
357,1,1,1,ASOCIACION DE DESARROLLO INTEGRAL APICOLA DEL NORTE Q'AN US -ASODIAN-,GT-NIT-69404321,,,
358,1,1,1,"MUNICIPALIDAD DE EL PALMAR, QUETZALTENANGO",GT-NIT-6262058,,,
359,1,1,1,FEDERACION DEPORTIVA NACIONAL DE TRIATLON,GT-NIT-24941689,,,
360,1,1,1,EMPRESA MUNICIPAL DE TRANSPORTE DE LA CIUDAD DE GUATEMALA,GT-NIT-25907026,,,
361,1,1,1,"MUNICIPALIDAD DE MAGDALENA MILPAS ALTAS, SACATEPÉQUEZ",GT-NIT-6248004,,,
362,1,1,1,"MUNICIPALIDAD DE SAN RAFAEL LA INDEPENDENCIA, HUEHUETENANGO",GT-NIT-4251385,,,
363,1,1,1,"MUNICIPALIDAD DE NUEVA CONCEPCIÓN, ESCUINTLA",GT-NIT-4389697,,,
364,1,1,1,"MUNICIPALIDAD DE SANTA CATARINA PALOPÓ, SOLOLÁ",GT-NIT-6863159,,,
365,1,1,1,"MUNICIPALIDAD DE SANTA CRUZ NARANJO, SANTA ROSA",GT-NIT-6539351,,,
366,1,1,1,"MUNICIPALIDAD DE SUMPANGO, SACATEPÉQUEZ",GT-NIT-6195539,,,
367,1,1,1,"MUNICIPALIDAD DE EL CHAL, PETEN",GT-NIT-86294938,,,
368,1,1,1,"MUNICIPALIDAD DE POPTUN, PETÉN",GT-NIT-6653766,,,
369,1,1,1,ASOCIACIÓN HUMANA ONG,GT-NIT-72509708,,,
370,1,1,1,"MUNICIPALIDAD DE SIQUINALA, ESCUINTLA",GT-NIT-4144082,,,
371,1,1,1,"MUNICIPALIDAD DE TECPAN GUATEMALA, CHIMALTENANGO",GT-NIT-2040522,,,
372,1,1,1,"MUNICIPALIDAD DE SANTO TOMAS CHICHICASTENANGO, QUICHÉ",GT-NIT-5264200,,,
373,1,1,1,"MUNICIPALIDAD DE CHIQUIMULA, CHIQUIMULA",GT-NIT-4423763,,,
374,1,1,1,"MUNICIPALIDAD DE SAN SEBASTIAN COATAN, HUEHUETENANGO",GT-NIT-6985963,,,
375,1,1,1,"MUNICIPALIDAD DE SANTIAGO SACATEPEQUEZ, SACATEPÉQUEZ",GT-NIT-6252087,,,
376,1,1,1,"MUNICIPALIDAD DE JACALTENANGO, HUEHUETENANGO",GT-NIT-5992885,,,
377,1,1,1,"MUNICIPALIDAD DE SAN ANTONIO PALOPO, SOLOLÁ",GT-NIT-6708722,,,
378,1,1,1,"MUNICIPALIDAD DE LA UNIÓN, ZACAPA",GT-NIT-6264824,,,
379,1,1,1,"MUNICIPALIDAD DE EL CHOL, BAJA VERAPAZ",GT-NIT-6442722,,,
380,1,1,1,"MUNICIPALIDAD DE SAN CRISTÓBAL ACASAGUASTLÁN, EL PROGRESO",GT-NIT-6775438,,,
381,1,1,1,ASOCIACIÓN HOSPICIO DE SAN JOSÉ,GT-NIT-7573286,,,
382,1,1,1,"MUNICIPALIDAD DE NAHUALA, SOLOLÁ",GT-NIT-5482208,,,
383,1,1,1,"MUNICIPALIDAD DE SANTA EULALIA, HUEHUETENANGO",GT-NIT-5986214,,,
384,1,1,1,"MUNICIPALIDAD DE SAN PABLO JOCOPILAS, SUCHITEPÉQUEZ",GT-NIT-4976339,,,
385,1,1,1,"MUNICIPALIDAD DE ZAPOTITLAN, JUTIAPA",GT-NIT-6506658,,,
386,1,1,1,"MUNICIPALIDAD DE GUASTATOYA, EL PROGRESO",GT-NIT-6206107,,,
387,1,1,1,"MUNICIPALIDAD DE NENTON, HUEHUETENANGO",GT-NIT-5986478,,,
388,1,1,1,"MUNICIPALIDAD DE GUAZACAPAN, SANTA ROSA",GT-NIT-6264727,,,
389,1,1,1,"MUNICIPALIDAD DE TECULUTAN, ZACAPA",GT-NIT-6217583,,,
390,1,1,1,"MUNICIPALIDAD DE PANZOS, ALTA VERAPAZ",GT-NIT-4128834,,,
391,1,1,1,"MUNICIPALIDAD DE CHAJUL, QUICHÉ",GT-NIT-6895069,,,
392,1,1,1,"MUNICIPALIDAD DE EL ADELANTO, JUTIAPA",GT-NIT-6506720,,,
393,1,1,1,"MUNICIPALIDAD DE SAN LUCAS TOLIMAN, SOLOLÁ",GT-NIT-5355923,,,
394,1,1,1,"MUNICIPALIDAD DE SAN ANDRÉS SEMETABAJ, SOLOLÁ",GT-NIT-6248527,,,
395,1,1,1,"MUNICIPALIDAD DE ESQUIPULAS PALO GORDO, SAN MARCOS",GT-NIT-6316107,,,
396,1,1,1,"MUNICIPALIDAD DE HUITAN, QUETZALTENANGO",GT-NIT-6247911,,,
397,1,1,1,"MUNICIPALIDAD DE ALMOLONGA, QUETZALTENANGO",GT-NIT-3169006,,,
398,1,1,1,EMPRESA ELÉCTRICA MUNICIPAL DE JALAPA,GT-NIT-2283050,,,
399,1,1,1,"""ASOCIACION DE CAFETALEROS INTEGRADA""",GT-NIT-104927496,,,
400,1,1,1,"MUNICIPALIDAD DE CHIQUIMULILLA, SANTA ROSA",GT-NIT-6247520,,,
401,1,1,1,FUNDACIÓN PRO-BIENESTAR DEL MINUSVALIDO -FUNDABIEM-,GT-NIT-5438861,,,
402,1,1,1,"MUNICIPALIDAD DE SANTA ANA HUISTA, HUEHUETENANGO",GT-NIT-5986508,,,
403,1,1,1,"MUNICIPALIDAD DE CUNEN, QUICHÉ",GT-NIT-6780326,,,
404,1,1,1,"MUNICIPALIDAD DE CHAHAL, ALTA VERAPAZ",GT-NIT-6494714,,,
405,1,1,1,EMPRESA GUATEMALTECA DE TELECOMUNICACIONES -GUATEL-,GT-NIT-2352567,,,
406,1,1,1,MUNICIPALIDAD DE LA BLANCA,GT-NIT-86349643,,,
407,1,1,1,"MUNICIPALIDAD DE SANTO TOMAS LA UNIÓN, SUCHITEPÉQUEZ",GT-NIT-6466923,,,
408,1,1,1,PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO (PNUD),GT-NIT-3125831,,,
409,1,1,1,"MUNICIPALIDAD DE TEJUTLA, SAN MARCOS",GT-NIT-4470311,,,
410,1,1,1,"MUNICIPALIDAD DE OLOPA, CHIQUIMULA",GT-NIT-6617603,,,
411,1,1,1,"MUNICIPALIDAD DE SAN PEDRO JOCOPILAS, QUICHÉ",GT-NIT-6945554,,,
412,1,1,1,"MUNICIPALIDAD DE PATZICIA, CHIMALTENANGO",GT-NIT-6180868,,,
413,1,1,1,"MUNICIPALIDAD DE SAN JOSÉ, PETÉN",GT-NIT-6800246,,,
414,1,1,1,"MUNICIPALIDAD DE TECTITAN, HUEHUETENANGO",GT-NIT-6374093,,,
415,1,1,1,"MUNICIPALIDAD DE SANTO DOMINGO XENACOJ, SACATEPÉQUEZ",GT-NIT-6204910,,,
416,1,1,1,"MUNICIPALIDAD DE SANTA CRUZ LA LAGUNA, SOLOLÁ",GT-NIT-6738931,,,
417,1,1,1,"MUNICIPALIDAD DE PURULHA, BAJA VERAPAZ",GT-NIT-6295355,,,
418,1,1,1,"MUNICIPALIDAD DE SAN FRANCISCO EL ALTO, TOTONICAPÁN",GT-NIT-6771505,,,
419,1,1,1,"MUNICIPALIDAD DE ZACUALPA, QUICHÉ",GT-NIT-690016K,,,
420,1,1,1,"MUNICIPALIDAD DE MATAQUESCUINTLA, JALAPA",GT-NIT-3208079,,,
421,1,1,1,"MUNICIPALIDAD DE SIPACAPA, SAN MARCOS",GT-NIT-6683339,,,
422,1,1,1,"MUNICIPALIDAD DE LA LIBERTAD, HUEHUETENANGO",GT-NIT-4251393,,,
423,1,1,1,"MUNICIPALIDAD DE SAN ANDRÉS XECUL, TOTONICAPÁN",GT-NIT-6771653,,,
424,1,1,1,FEDERACION NACIONAL DE GIMNASIA.,GT-NIT-6180566,,,
425,1,1,1,MUNICIPALIDAD DE LAS CRUCES-PETÉN,GT-NIT-77006402,,,
426,1,1,1,"MUNICIPALIDAD DE CABAÑAS, ZACAPA",GT-NIT-5518032,,,
427,1,1,1,ASOCIACION NACIONAL DE NAVEGACION A VELA DE GUATEMALA,GT-NIT-6157424,,,
428,1,1,1,"MUNICIPALIDAD DE CABRICAN, QUETZALTENANGO",GT-NIT-6897916,,,
429,1,1,1,ASOCIACION DEPORTIVA NACIONAL DE TIRO CON ARMAS DE CAZA,GT-NIT-6160522,,,
430,1,1,1,FEDERACION NACIONAL DE CICLISMO DE GUATEMALA,GT-NIT-4417089,,,
431,1,1,1,FUNDACIÓN GUATEMALTECA DE TRASPLANTE HEPATICO,GT-NIT-91911575,,,
432,1,1,1,"MUNICIPALIDAD DE JOCOTENANGO, SACATEPÉQUEZ",GT-NIT-6262708,,,
433,1,1,1,"MUNICIPALIDAD DE SAN FRANCISCO, PETÉN",GT-NIT-6939945,,,
434,1,1,1,"MUNICIPALIDAD DE CHINIQUE, QUICHÉ",GT-NIT-6794815,,,
435,1,1,1,EMPRESA CAMPESINA ASOCIATIVA E.C.A. MONTE CARMELO,GT-NIT-88055922,,,
436,1,1,1,"MUNICIPALIDAD DE SANTA CRUZ MULUA, RETALHULEU",GT-NIT-6265057,,,
437,1,1,1,ASOCIACION GUATEMALTECA DE HISTORIA NATURAL,GT-NIT-6355072,,,
438,1,1,1,"MUNICIPALIDAD DE SAN RAYMUNDO, GUATEMALA",GT-NIT-4630963,,,
439,1,1,1,"MUNICIPALIDAD DE SAN FELIPE, RETALHULEU",GT-NIT-6642829,,,
440,1,1,1,"MUNICIPALIDAD DE LANQUIN, ALTA VERAPAZ",GT-NIT-6774083,,,
441,1,1,1,"OFICINA NACIONAL DE PREVENCIÓN DE LA TORTURA Y OTROS TRATOS O PENAS CRUELES,INHUMANOS O DEGRADANTES",GT-NIT-86397001,,,
442,1,1,1,"MUNICIPALIDAD DE CAMOTAN, CHIQUIMULA",GT-NIT-6617565,,,
443,1,1,1,"MUNICIPALIDAD DE SAN AGUSTÍN ACASAGUASTLÁN, EL PROGRESO",GT-NIT-6702554,,,
444,1,1,1,FEDERACION NACIONAL DE TAEKWON-DO,GT-NIT-6124127,,,
445,1,1,1,"MUNICIPALIDAD DE SAN LUIS, PETÉN",GT-NIT-6702791,,,
446,1,1,1,"MUNICIPALIDAD DE NEBAJ, QUICHÉ",GT-NIT-6768091,,,
447,1,1,1,OFICINA DE SERVICIOS PARA PROYECTOS DE LAS NACIONES UNIDAS -UNOPS-,GT-NIT-11846135,,,
448,1,1,1,"MUNICIPALIDAD DE POCHUTA, CHIMALTENANGO",GT-NIT-2649829,,,
449,1,1,1,"MUNICIPALIDAD DE SANTA LUCIA LA REFORMA, TOTONICAPÁN",GT-NIT-6738729,,,
450,1,1,1,"MUNICIPALIDAD DE SAN GASPAR IXCHIL, HUEHUETENANGO",GT-NIT-5986451,,,
451,1,1,1,LIGA GUATEMALTECA CONTRA LAS ENFERMEDADES DEL CORAZON,GT-NIT-357146,,,
452,1,1,1,"MUNICIPALIDAD DE MALACATAN, SAN MARCOS",GT-NIT-4621689,,,
453,1,1,1,"MUNICIPALIDAD DE SAN LUIS JILOTEPEQUE, JALAPA",GT-NIT-6758320,,,
454,1,1,1,"MUNICIPALIDAD DE SANTA BARBARA, SUCHITEPÉQUEZ",GT-NIT-4995511,,,
455,1,1,1,"MUNICIPALIDAD DE SAN JERONIMO, BAJA VERAPAZ",GT-NIT-6295320,,,
456,1,1,1,ASOCIACION NACIONAL DE POLO DE GUATEMALA,GT-NIT-6718299,,,
457,1,1,1,"MUNICIPALIDAD DE PUEBLO NUEVO, SUCHITEPÉQUEZ",GT-NIT-6614639,,,
458,1,1,1,"MUNICIPALIDAD DE EL ESTOR, IZABAL",GT-NIT-6619967,,,
459,1,1,1,"MUNICIPALIDAD DE TAMAHU, ALTA VERAPAZ",GT-NIT-6248810,,,
460,1,1,1,ASOCIACION PRO DESARROLLO INTEGRAL CONSEJO MAM BANCHUINKLAL,GT-NIT-104882077,,,
461,1,1,1,"MUNICIPALIDAD DE SANTA MARÍA DE JESÚS, SACATEPÉQUEZ",GT-NIT-6180779,,,
462,1,1,1,"MUNICIPALIDAD DE COATEPEQUE, QUETZALTENANGO",GT-NIT-6251897,,,
463,1,1,1,"MUNICIPALIDAD DE SAN MATEO IXTATAN, HUEHUETENANGO",GT-NIT-4250982,,,
464,1,1,1,"MUNICIPALIDAD DE SANTIAGO ATITLAN, SOLOLÁ",GT-NIT-6746896,,,
465,1,1,1,"MUNICIPALIDAD DE PATZITE, QUICHÉ",GT-NIT-690999K,,,
466,1,1,1,COMISION PRESIDENCIAL CONTRA LA DISCRIMINACION Y EL RACISMO,GT-NIT-32990693,,,
467,1,1,1,"MUNICIPALIDAD DE RABINAL, BAJA VERAPAZ",GT-NIT-6590055,,,
468,1,1,1,ASOCIACION NACIONAL DE RAQUETBOL DE GUATEMALA,GT-NIT-30157102,,,
469,1,1,1,"MUNICIPALIDAD DE EL TUMBADOR, SAN MARCOS",GT-NIT-6658334,,,
470,1,1,1,ASOCIACIÓN NACIONAL DE BOMBEROS MUNICIPALES DEPARTAMENTALES,GT-NIT-45588120,,,
471,1,1,1,EMPRESA PORTUARIA NACIONAL DE CHAMPERICO,GT-NIT-2398346,,,
472,1,1,1,SECRETARÍA DE COORDINACIÓN EJECUTIVA DE LA PRESIDENCIA,GT-NIT-6881173,,,
473,1,1,1,"MUNICIPALIDAD DE SANTA CLARA LA LAGUNA, SOLOLÁ",GT-NIT-6556116,,,
474,1,1,1,ASOCIACION NACIONAL DE PENTATLON MODERNO DE GUATEMALA,GT-NIT-6775381,,,
475,1,1,1,"MUNICIPALIDAD DE SAN MIGUEL DUEÑAS, SACATEPÉQUEZ",GT-NIT-6232663,,,
476,1,1,1,ASOCIACIÓN DE DESARROLLO INTEGRAL DE MUNICIPALIDADES DEL ALTIPLANO MARQUENSE -ADIMAM-,GT-NIT-19709579,,,
477,1,1,1,"MUNICIPALIDAD DE SAN PEDRO AYAMPUC, GUATEMALA",GT-NIT-6134513,,,
478,1,1,1,COOPERATIVA INTEGRAL DE COMERCIALIZACION CARMELITA R.L.,GT-NIT-18113257,,,
479,1,1,1,"MUNICIPALIDAD DE CUYOTENANGO, SUCHITEPÉQUEZ",GT-NIT-4622294,,,
